sampleID	Occipital_Delta	Temporal_Delta	Frontal_Delta_	Parietal_Delta_	Frontal_Low_Alpha	Frontal_High_Alpha	Frontal_Theta	Frontal_Beta	Parietal_Theta	Parietal_Low_Alpha	Parietal_High_Alpha	Parietal_Beta	Temporal_Theta	Temporal_Low_Alpha	Temporal_High_Alpha	Temporal_Beta	Occipital_Theta	Occipital_Low_Alpha	Occipital_High_Alpha	Occipital_Beta	All_Chans_Beta	Frontal_Central_Low_Gamma	All_Chans_Delta	All_Chans_High_Alpha	All_Chans_High_Gamma	All_Chans_Low_Alpha	All_Chans_Low_Gamma	All_Chans_Theta	Frontal_Central_Beta	Frontal_Central_Delta	Frontal_Central_High_Alpha	Frontal_Central_High_Gamma	Frontal_Central_Low_Alpha	Occipital_High_Gamma	Frontal_Central_Theta	Frontal_High_Gamma	Frontal_Low_Gamma	Left_Lat_Frontal_Beta	Left_Lat_Frontal_Delta	Left_Lat_Frontal_High_Alpha	Left_Lat_Frontal_High_Gamma	Left_Lat_Frontal_Low_Alpha	Left_Lat_Frontal_Low_Gamma	Left_Lat_Frontal_Theta	Left_Parietal_Beta	Left_Parietal_Delta	Left_Parietal_High_Alpha	Left_Parietal_High_Gamma	Left_Parietal_Low_Alpha	Left_Parietal_Low_Gamma	Left_Parietal_Theta	Left_Temporal_Beta	Left_Temporal_Delta	Left_Temporal_High_Alpha	Right_Parietal_High_Gamma	Right_Parietal_Low_Alpha	Right_Parietal_Low_Gamma	Right_Parietal_Theta	Right_Temporal_Beta	Right_Temporal_Delta	Right_Temporal_High_Alpha	Right_Temporal_High_Gamma	Right_Temporal_Low_Alpha	Right_Temporal_Low_Gamma	Right_Temporal_Theta	Temporal_High_Gamma	Temporal_Low_Gamma	Occipital_Low_Gamma	Parietal_High_Gamma	Parietal_Low_Gamma	Right_Lat_Frontal_Beta	Right_Lat_Frontal_Delta	Right_Lat_Frontal_High_Alpha	Right_Lat_Frontal_High_Gamma	Right_Lat_Frontal_Low_Alpha	Right_Lat_Frontal_Low_Gamma	Right_Parietal_Beta	Right_Parietal_Delta	Right_Parietal_High_Alpha	Right_Lat_Frontal_Theta	Left_Temporal_High_Gamma	Left_Temporal_Low_Alpha	Left_Temporal_Low_Gamma	Left_Temporal_Theta
LCC1015_52	2.116380954	1.930969839	1.910031176	2.022822954	2.115555394	1.243944406	2.077861475	1.199905213	2.204803283	2.199754678	1.202436538	1.218290457	2.117319017	2.198361847	1.320630689	1.468985952	1.942200382	1.951568013	1.07256443	1.348639156	1.28288584	0.180318954	1.975657964	1.195968747	0.66930052	2.132640709	0.640740068	2.12171382	1.119821662	1.947142138	1.17811978	-0.184463667	2.132119907	1.07619469	2.10990779	-0.017802839	0.345792802	1.170345057	1.858913903	1.311204361	0.04276638	2.073934735	0.377936235	1.986668125	1.259483949	2.121519556	1.252362477	-0.203812051	2.322436428	0.325221197	2.356125077	1.510763409	1.993118116	1.383177493	-0.146138108	2.028142506	0.325957867	1.970588618	1.422757722	1.858418666	1.247535479	0.258419578	2.067931999	0.754770159	2.00041834	0.255639829	0.757973172	0.929645794	-0.174018401	0.325589688	1.291289443	1.919410085	1.232115839	0.050026274	2.137780906	0.439219164	1.172776301	1.894890137	1.146016554	2.124286353	0.252842173	2.298533508	0.761152736	2.209333802
LCC1016_0	1.830591082	1.443603938	1.633463936	1.534617523	0.877402411	0.278605978	1.262222489	0.765501988	1.314323632	0.960803714	0.276343763	0.662198194	1.2139654	0.915426979	0.301319088	0.777915374	1.479113891	1.280558033	0.589936826	0.81669544	0.811246194	0.103543208	1.705535167	0.388860547	0.069319606	1.015920525	0.433515781	1.349944611	0.499419842	1.545863887	0.153899096	-0.546439143	0.774407096	-0.082160129	1.206815838	0.112731756	0.424806997	0.951532283	1.6674864	0.366432963	0.369770134	0.936943053	0.626140425	1.278595058	0.663196746	1.567816868	0.298722114	-0.382181966	1.007762147	0.259727339	1.355467333	0.829430647	1.470982685	0.348097112	-0.369099991	0.908145329	0.271543729	1.268870261	0.719456589	1.414382357	0.248887517	-0.229036339	0.851667174	0.323500146	1.151345093	-0.126032392	0.365906868	0.370448357	-0.375591723	0.26567572	0.730881313	1.675320431	0.289529386	0.101055197	0.904422206	0.394685786	0.66119734	1.498668641	0.252749353	1.296191524	-0.042835516	0.971013245	0.404538655	1.268683963
LCC1017_0	1.83422943	1.519982124	1.521305683	1.593781273	1.041762581	0.769844177	1.282907998	1.271212032	1.354527578	1.232844116	0.910750186	0.899699201	1.350265777	1.11506343	0.75697954	0.910370473	1.441905628	1.335555358	0.970981283	1.028790788	1.204704637	-0.092252351	1.628573498	0.88235375	0.589165155	1.174954658	0.815325946	1.363275339	0.621818573	1.478052277	0.756643358	-0.514385621	1.024398475	-0.152002472	1.242432241	0.692146258	0.922857274	1.468130602	1.572043466	0.786836627	0.9578013	1.026763619	1.166730942	1.284932768	0.834853956	1.521904578	0.797697912	-0.550578888	1.116609298	0.097883296	1.297511456	0.892869256	1.509798676	0.705849704	-0.461365947	1.324446797	0.157554668	1.404919607	0.927193659	1.529932248	0.80271888	0.160538945	1.134577305	0.521680885	1.385270753	0.169012336	0.527415144	0.4045232	-0.503685664	0.128743021	1.351162468	1.508466569	0.76549543	0.731280921	1.072419124	0.983573582	0.956108289	1.655434269	1.000368962	1.318063306	0.177323563	1.094631331	0.533074676	1.312190014
LCC1017_52	1.817275552	1.434056731	1.659225355	1.49857797	1.19924633	0.951192145	1.236138382	1.362189817	1.175728394	1.40141187	1.093915893	0.992340578	1.092957752	1.180586042	0.960520649	1.138432525	1.396026204	1.618447385	1.200496403	1.155538644	1.205045429	0.482556921	1.597707926	1.0056816	0.467932497	1.320441219	0.753175063	1.206146741	1.065168642	1.722395144	0.920195512	-0.163694043	1.223930254	0.341898871	1.309787048	0.475834724	0.918273349	1.588928586	1.678681282	1.05647994	0.771792369	1.253383252	1.166609338	1.254769855	0.959388244	1.53049968	1.194549136	-0.305658154	1.528430549	0.309008868	1.218813365	1.131475127	1.469264642	1.028292363	0.129388593	1.221130601	0.516854741	1.12789356	1.145280221	1.395740719	0.88018187	0.753213693	1.107357254	0.776573854	1.037367335	0.670316706	0.756590071	0.587672435	-0.035795768	0.425248856	1.270580702	1.561020373	0.851306614	0.375593789	1.107065711	0.853702092	1.022968003	1.464122466	0.962699952	1.123393266	0.567772783	1.243230565	0.735642207	1.142233193
LCC1018_0	2.326055542	2.025086558	2.165194926	2.144359367	1.72260553	1.085006969	1.957890643	1.385172232	2.094359891	1.722757676	0.97566946	0.943105218	1.916573799	1.718612602	1.02975806	1.276569192	2.188057783	1.886744311	1.176036841	1.121039864	1.270321345	0.30548493	2.125202524	1.038610833	0.364348384	1.731218222	0.831164372	2.004483106	1.154602104	2.390726673	1.212093936	-0.388904211	1.811398654	-0.031949914	2.071483635	0.397125043	0.877108791	1.378125191	1.955353738	0.971442885	0.51329385	1.637655061	0.949460259	1.854408008	0.851858319	2.05552032	0.917060602	-0.48143997	1.676577454	0.187547382	1.996007457	1.261423323	1.9269889	0.973436324	-0.339134092	1.764495926	0.361689358	2.174500096	1.291204606	2.105057767	1.079607074	0.299481667	1.770364081	0.825685423	1.994856542	0.409416392	0.87112526	0.43385708	-0.404484226	0.283288876	1.539907838	2.011729149	1.034471234	0.581717309	1.700698765	1.067601508	1.018469608	2.218075418	1.027301197	1.918392052	0.49706871	1.659849353	0.912257874	1.821008066
LCC1019_0	2.349981063	1.770072196	1.995929077	1.97411853	1.262281369	0.702456154	1.548175715	0.946922769	1.77064988	1.49742435	0.787723624	0.848959615	1.540825384	1.389872802	0.748310336	0.988665772	2.100563503	1.929234398	1.114099082	1.117880183	0.991766882	0.012109613	2.025747796	0.818457611	0.210540228	1.508784498	0.552401378	1.730715875	0.658111711	1.959321026	0.651791539	-0.711669512	1.177008146	-0.05745942	1.533345741	0.253437027	0.541339116	1.004507669	1.853229294	0.673098707	0.355880901	1.285258784	0.613348664	1.514712133	0.814880051	1.936297785	0.755616963	-0.320947082	1.489816739	0.345839913	1.721639634	1.048178945	1.771976471	0.767071981	-0.552290479	1.504900988	0.200298897	1.814685908	0.919682357	1.768159535	0.728701443	0.255673559	1.352242737	0.501190342	1.526482677	0.257733376	0.568941323	0.504914508	-0.421393308	0.279137811	1.075304644	2.129752658	0.772669857	0.464451855	1.313025429	0.724326489	0.880558407	2.008907867	0.817619216	1.592609564	0.25978347	1.424500752	0.627535437	1.554709523
LCC1019_52	1.836281622	1.360019276	1.583640761	1.555835396	1.291507443	0.834329864	1.167986678	0.953686802	1.323486371	1.620098211	1.086762304	1.114294858	1.096413945	1.38849502	0.899221508	1.024572738	1.459348665	1.708411106	1.289718264	1.243638126	1.080314872	-0.04194471	1.680364298	0.998393978	0.180770573	1.478371665	0.467517409	1.276528001	0.888637003	1.591204974	0.845246926	-0.486091333	1.287168297	0.441260358	1.167992561	-0.138819095	0.266740344	0.990604615	1.519643783	0.847194635	-0.009236119	1.321965607	0.376826567	1.131199179	1.108486539	1.568039283	1.06575857	-0.355706973	1.624251344	0.234642405	1.35030298	1.065823263	1.423338657	0.935064724	-0.288580474	1.615904977	0.25482631	1.294904293	0.978988936	1.285866034	0.860151792	-0.091442676	1.327091475	0.353155002	1.017016206	-0.058838811	0.395315383	0.596309186	-0.320848091	0.244851603	0.975033629	1.632643769	0.809521983	-0.058613465	1.263381978	0.353182275	1.120026518	1.543278635	1.106796926	1.201894483	-0.028512624	1.442282602	0.433742655	1.163515306
LCC1020_0	1.888715073	1.690336337	1.775471328	1.952014169	1.516466044	0.846042714	1.684103965	1.173064472	1.951274976	1.836441135	1.081846413	1.0610755	1.649148862	1.574736941	0.878548556	1.042124455	1.627645833	1.50146762	0.944926375	0.998695262	1.075525659	0.022860676	1.83837018	0.903621388	0.172094386	1.609135867	0.515617847	1.757810691	0.850179808	1.873942065	0.842502112	-0.784065097	1.549255406	-0.047491264	1.779870701	0.33517043	0.649408983	1.092040042	1.622954347	0.790151785	0.031397946	1.459666984	0.55537331	1.532584651	0.995338754	1.913146045	1.007864836	-0.533670274	1.710509735	0.299979394	1.864845455	1.05102696	1.767997648	0.905825509	-0.25271332	1.933945658	0.349603195	2.023326027	1.033035634	1.595696298	0.84944291	-0.043090231	1.477717671	0.403417697	1.50189448	0.068492855	0.430091352	0.394408295	-0.370857434	0.32549968	1.402166126	1.793191099	0.898688989	0.72026813	1.535237158	0.941309109	1.118157696	1.987687661	1.145040666	1.704387673	0.157187779	1.65399101	0.45522112	1.758917819
LCC1021_0	2.212943756	1.721108327	1.79809961	1.859026247	1.34101666	0.750844054	1.665740173	0.993904242	1.731947878	1.505192119	0.753859937	0.948989566	1.651933351	1.42566929	0.781644267	1.240290605	2.089615803	1.807899441	0.926215085	1.034229111	1.154865224	0.191807626	1.904950303	0.839571338	0.246642945	1.488937	0.682053753	1.761689981	0.868215225	1.804813323	0.79686712	-0.398024563	1.296779191	0.04544887	1.615527858	-0.107899279	0.428244967	1.059825441	1.804406848	0.740820235	-0.021247481	1.417338513	0.495425265	1.731813261	0.96970527	1.832280993	0.756874508	-0.15332452	1.424518107	0.426932613	1.699307063	1.269466941	1.746138509	0.808448512	-0.193371329	1.573202038	0.369507042	1.762306028	1.209012101	1.694546848	0.753076233	0.255541486	1.382282488	0.775043953	1.610644972	0.275645104	0.810924795	0.449582215	-0.172886492	0.39916829	1.030285483	1.784778241	0.710374634	-0.005305713	1.297530537	0.52603172	0.927236018	1.884219554	0.750824294	1.641108881	0.294859147	1.465112649	0.844066106	1.689634971
LCC1021_52	1.9626282	1.620139589	1.71663093	1.690069529	1.434106394	0.783754005	1.421863597	1.045904865	1.569019998	1.788600043	0.957863527	0.968046909	1.433703692	1.66109841	1.01810018	1.475274593	1.722901826	1.798800109	0.978314095	1.057872185	1.152596296	0.097863715	1.728065659	0.895695389	0.084315372	1.637677165	0.555877941	1.503423532	0.875936167	1.708322704	0.727380804	-0.484464981	1.428217646	-0.029460491	1.433982261	0.038412875	0.391308353	1.021568133	1.615026728	0.749880281	-0.298956319	1.418703233	0.281307229	1.379186087	0.909439619	1.692826385	0.870697228	-0.48499098	1.69699837	0.0979467	1.535984346	1.139215911	1.619811998	0.88645554	-0.490806959	1.864206004	0.163243565	1.599719381	1.662441179	1.620466933	1.118984589	0.44327526	1.756474899	1.162061535	1.45920533	0.23710191	0.939013133	0.323691847	-0.487889234	0.131821164	1.18526895	1.805669776	0.861763048	0.388686856	1.454597503	0.625558604	1.01967743	1.687295061	1.030425356	1.449334449	-0.169150053	1.538703573	0.455843403	1.406610674
LCC1023_52	1.964104613	1.651377353	1.740994285	1.685096107	1.290944971	0.803929784	1.346010597	1.074481201	1.349866571	1.460641594	1.016758798	0.972446653	1.380559216	1.461480963	1.038275265	1.511376678	1.555470956	1.519352957	1.096656941	1.067936739	1.446879881	0.362382811	1.78083042	1.008689115	0.924982664	1.422289018	1.160126204	1.406075934	0.833349108	1.825601265	0.811944302	-0.087582699	1.353227059	0.089840978	1.420811602	0.620965844	0.783207643	1.18768546	1.748854244	0.818217501	0.844344863	1.274224407	0.932068378	1.35437846	0.915109248	1.637857361	0.99627356	-0.174248114	1.454655884	0.389278329	1.326942199	1.284293242	1.646337111	0.91098712	-0.117863957	1.466545926	0.453525004	1.371641304	1.659728979	1.656359771	1.136588846	1.303971981	1.526777941	1.400283437	1.388643565	1.12601219	1.254072956	0.538410718	-0.145141638	0.422588613	1.126893712	1.625592055	0.780705472	0.674740575	1.23718401	0.866600972	1.023089405	1.727696983	1.036321137	1.245057919	0.819327874	1.384598976	1.032031772	1.372321519
LCC1024_0	2.162456222	1.756075419	1.72866923	1.961375636	1.316590391	0.755328653	1.331909228	1.021990506	1.576313466	1.446018027	0.891816015	1.053654812	1.490782576	1.502358685	0.90398494	1.107504699	1.706730142	1.576822013	1.125747707	1.191613831	1.100423162	0.288363445	1.89404019	0.873395911	0.08898837	1.418117623	0.626160428	1.48638867	0.876749667	1.644576549	0.699084208	-0.361733442	1.255112085	0.157265223	1.290703133	0.11585235	0.58365427	1.100481217	1.804205591	0.81556569	0.269098653	1.406470306	0.689305422	1.386142992	1.057933476	2.048796428	0.913582245	-0.300020447	1.489882888	0.459442874	1.62534942	1.1418324	1.849592658	0.974589854	-0.256549679	1.39721975	0.478928083	1.521027751	1.070228967	1.636733062	0.819629996	0.114459818	1.383126825	0.630197559	1.378105671	0.12563404	0.599636762	0.680834436	-0.277741388	0.469294748	1.05788436	1.72257556	0.743303842	0.210633404	1.271829391	0.669278299	1.049333574	1.851805573	0.868901066	1.313051806	0.136527951	1.595808225	0.566761548	1.580165797
LCC1025_0	2.10969727	2.012241678	2.031712944	1.828828333	1.331561016	0.804718002	1.696251346	1.137207068	1.562545005	1.327001838	0.824762441	1.157527818	1.906996715	1.561164952	1.012757867	1.661189988	1.638613303	1.36055911	0.774894174	1.470291312	1.421996401	0.430881642	2.030468219	0.83728486	0.868268982	1.366129146	1.100198013	1.735874059	0.913328743	1.814472713	0.801483965	-0.144975366	1.237580688	0.877298329	1.683478562	0.523537781	0.796979905	1.231549015	2.159303992	0.727808004	0.735663541	1.328891843	0.963074065	1.65394439	1.17854809	1.920933294	0.796686833	0.484501738	1.302277598	0.91406002	1.500923476	1.478806453	1.955007444	0.768878083	0.184961713	1.350394029	0.598981743	1.616499712	1.789241002	2.062803952	1.167996066	1.015582666	1.740640566	1.255837926	2.094552103	1.047789999	1.262748425	1.044605241	0.360060227	0.784488832	1.201727611	2.05376916	0.872798478	0.586383904	1.41099995	0.83983298	1.135438165	1.711781732	0.851132744	1.746167955	1.077772851	1.249820712	1.269550685	1.569638466
LCC1025_52	1.863765468	1.515789924	1.661706191	1.666719373	1.370271679	0.961643515	1.394193347	1.107792702	1.444922489	1.619804668	1.285961231	1.06776555	1.306768308	1.409771133	1.066913581	1.119671656	1.564236252	1.684246648	1.350299441	1.192795903	1.154869129	0.30783463	1.668540244	1.128596973	0.146600103	1.487350287	0.538995142	1.416580549	1.01290681	1.642156715	1.002825645	-0.402070286	1.428177878	0.125460926	1.408441882	-0.045869464	0.500118414	1.054675795	1.622073647	0.897447588	0.029760621	1.312031158	0.493208651	1.372397095	1.081215556	1.710826938	1.324350704	-0.4502796	1.679531931	0.266351772	1.490228942	1.126959569	1.544719394	1.132662971	-0.403173178	1.550533286	0.312457037	1.394333106	1.112259353	1.484794984	0.989403167	-0.17919845	1.338118045	0.470599133	1.266850815	-0.201636197	0.460330147	0.476668902	-0.426088018	0.290015942	1.225523031	1.715258411	0.977817379	0.090667526	1.362767386	0.6379523	1.053885652	1.617620482	1.243846352	1.400914557	-0.225296643	1.471259634	0.449812455	1.343323702
LCC1026_0	1.794519455	1.467277131	1.588715567	1.697719274	1.231499528	0.664696115	1.430657433	1.21839573	1.629590785	1.46998279	0.81043603	1.05912245	1.400197975	1.519778625	0.823732022	1.369893102	1.593018227	1.414180016	0.795296544	0.971009793	1.190156411	0.155857329	1.725662625	0.765144705	0.385463688	1.403560834	0.772302754	1.541885119	0.725980706	1.581495086	0.462515088	-0.455661389	1.121805723	0.003579264	1.439733889	0.56841093	0.878014554	1.161096332	1.552034516	0.670771086	0.51895792	1.269482072	0.802332176	1.403038879	1.057963995	1.695256535	0.865478192	-0.089587874	1.53023479	0.540851981	1.629858396	1.238567462	1.442515652	0.774807883	-0.221241739	1.400004183	0.550453982	1.629323008	1.470590653	1.490702652	0.867698536	0.626822837	1.448995373	1.100977177	1.393042009	0.531043898	0.968424309	0.397731947	-0.150445029	0.545679518	1.474103361	1.629112597	0.797633286	0.872258561	1.285272647	1.172552182	1.060277823	1.700168125	0.747391377	1.4478974	0.407983764	1.580625841	0.776692214	1.40723794
LCC1026_52	1.862702244	1.638480456	1.732157367	1.62215114	1.323705834	1.006989249	1.440555175	1.48927574	1.47930848	1.391117725	1.024965525	1.287992338	1.454475455	1.452304968	1.17353617	1.953471254	1.511381738	1.527363576	1.327001145	1.366239247	1.562154138	0.526612745	1.75214493	1.104212334	0.710132382	1.403557287	1.131989527	1.4843925	1.124638616	1.700641021	0.834316034	-0.112222142	1.228818764	0.044783689	1.40212781	0.588510891	1.049472764	1.631980957	1.767782427	1.046957809	0.81784985	1.339208453	1.243196894	1.466804984	1.30575488	1.630225636	1.054321688	0.035001375	1.41043177	0.732570566	1.481301305	1.980376898	1.640047927	1.176794583	-0.056814042	1.370904602	0.698523829	1.477306469	1.924788003	1.636907308	1.170253125	0.996365845	1.434839453	1.529146066	1.471900073	1.196410655	1.58630776	0.739742959	-0.008484469	0.715880751	1.560830324	1.725377676	1.097482526	0.631931938	1.388135391	1.105550921	1.269472217	1.613923673	0.993480242	1.450165075	1.332848286	1.469095164	1.636813431	1.436322403
LCC1027_0	1.932597408	1.556691065	1.613190345	1.639113541	1.158208099	0.833251868	1.442053101	1.37610044	1.498826718	1.256535637	0.927496247	1.018082275	1.446984862	1.240422267	0.843900854	1.117351457	1.653630205	1.582206727	1.266325931	1.30123784	1.252641055	0.313743967	1.669876868	0.930558194	0.140714545	1.270143788	0.743711875	1.48898541	0.888209567	1.673656721	0.753934979	-0.592390686	1.12730525	0.031448165	1.453754168	0.258731192	0.868253999	1.44429596	1.572281835	0.847824898	0.465369472	1.198602281	0.990988417	1.461066404	1.013552397	1.660002118	0.941235592	-0.43244242	1.279498271	0.470559099	1.5283864	1.122799348	1.634516284	0.847046073	-0.520518817	1.232290778	0.469524496	1.467107194	1.111834357	1.461807187	0.84073269	0.269680101	1.199167541	0.677895735	1.309080199	0.257382142	0.672647872	0.661112017	-0.474251661	0.470042106	1.553580662	1.586552733	0.887405844	0.355573784	1.145521226	1.012669531	1.022565392	1.617169281	0.913308003	1.409572456	0.244725766	1.278095828	0.66733582	1.5514926
LCC1027_52	1.886821371	1.572157674	1.6510106	1.62707939	1.148339764	0.8471788	1.32977315	1.218874568	1.377350004	1.255776511	1.081289168	1.087964049	1.254478469	1.153130484	0.955037136	1.357994232	1.513688544	1.45795855	1.239433198	1.268990301	1.212458994	0.458801102	1.681492863	0.998229744	0.443880789	1.231918425	0.800907002	1.364499442	0.958231673	1.613365552	0.838076267	-0.447511363	1.165932887	0.469868235	1.346218154	0.344587748	0.827284751	1.385166661	1.696163198	0.875566853	0.556016258	1.165143687	0.997307258	1.350500966	1.074315619	1.615418083	1.113972091	-0.132489815	1.293800365	0.577689935	1.408239453	1.340705275	1.602025787	0.962185387	-0.219225813	1.214101306	0.573827752	1.344094138	1.374621197	1.540082707	0.947769258	0.419386835	1.122347988	0.939010795	1.197703292	0.666899481	0.999090652	0.757167928	-0.173696072	0.575763137	1.212195339	1.639331278	0.826359033	0.427892359	1.111753496	0.865802949	1.101196591	1.638435749	1.045945059	1.290017	0.823578451	1.181874805	1.051860193	1.304682252
LCC1028_0	1.841971907	1.459697735	1.548996143	1.593012591	1.201729128	0.589481738	1.284070712	0.851164998	1.459029582	1.580017574	0.938310266	1.123374748	1.260102011	1.343886742	0.779944209	1.243421474	1.676645987	1.568773559	0.82424138	1.009993167	1.101931943	-0.13701425	1.631098885	0.790263885	0.106049715	1.414169578	0.589272831	1.406303229	0.722412811	1.669543555	0.635863628	-0.822306641	1.256305939	-0.158459909	1.361770799	-0.262117635	0.279667828	0.906535955	1.520250625	0.545829386	-0.160656646	1.155485083	0.378211805	1.276484316	1.174196512	1.66804589	0.940060194	-0.252690302	1.524946811	0.575850124	1.470560451	1.153619396	1.461364813	0.789867385	-0.386745399	1.628884401	0.367678648	1.447184189	1.317798634	1.458024233	0.769788987	0.475051171	1.296181471	0.972238314	1.255623835	0.499319537	0.886042436	0.369146954	-0.314565852	0.484119697	0.900606335	1.420643004	0.581998642	-0.097310098	1.187201573	0.413903324	1.065807692	1.502251149	0.936553258	1.198626605	0.522303257	1.386866593	0.778393353	1.264534481
LCC1029_0	2.02403001	1.651923331	1.796897026	1.712843266	1.102962841	0.620106904	1.241286696	0.902316508	1.461743696	1.55409069	1.011106407	1.055484426	1.253549022	1.271972439	0.786281591	0.950197684	1.554920398	1.561800708	1.041524083	1.077689751	1.183132204	0.564506611	1.817551369	0.887346602	0.620257488	1.375402252	1.038047841	1.389594171	0.808295528	1.617886989	0.631418562	-0.00601967	1.106604932	0.78656739	1.212372329	0.180221621	0.707267225	0.826126001	1.808261755	0.637073206	0.15396029	1.142432046	0.668029565	1.248729639	0.964268162	1.742815272	0.984778888	0.032959693	1.564607283	0.674395354	1.44300549	0.988552049	1.661864135	0.858325159	0.357731974	1.543313101	1.00256549	1.479706747	0.90812506	1.641749645	0.699862849	0.276383139	1.153692153	0.819047765	1.17902557	0.334214508	0.822730203	1.010531637	0.225022472	0.868767162	1.034438019	1.914594169	0.59034789	0.328642423	1.05548388	0.842889956	1.130827942	1.680648448	1.035928728	1.261284877	0.385242095	1.364837823	0.82638168	1.317137963
LCC1031_0	2.1847862	2.017597269	1.814821326	1.97293258	1.255943258	0.70647813	1.536901443	1.017731088	1.754531694	1.466911378	0.861968207	1.107762103	1.609885041	1.408361094	0.898252542	1.369110448	1.907876547	1.62993673	1.028019862	1.187643747	1.261918277	0.087811823	2.002519042	0.898752413	0.177273194	1.426791424	0.684433668	1.688613446	0.802086037	1.727660962	0.647526036	-0.507262153	1.142658168	0.274592204	1.446112987	0.104446816	0.504212169	1.095198758	1.868580296	0.694749238	0.257390359	1.292547126	0.636797478	1.596200628	1.148884976	1.914347638	0.800917095	0.026607338	1.367439784	0.573631809	1.619145131	1.474234809	1.935921474	0.962339874	-0.178710597	1.547791988	0.393031248	1.857591848	1.230126142	2.086317147	0.823043168	0.244682735	1.358293139	0.681360985	1.583257429	0.270294385	0.796868228	0.568843463	-0.064029652	0.492652457	1.095496118	1.836037638	0.768524974	0.229390736	1.313481989	0.604454902	1.062334155	2.024545762	0.915485271	1.554911461	0.294479382	1.453248976	0.888019438	1.63497394
